protocol_name,scenario_id,score,guard_ok,Q30,anchor_Q30,delta_Q30,plating_loss,anchor_plating_loss,delta_plating_loss,sei_growth,anchor_sei_growth,delta_sei_growth,total_lli,anchor_total_lli,delta_total_lli,success
UA5_PSMS_2.95C_rest10m_4.30C_e4.40_v4p14_h3.60_0m,hot_cell,0.07095936789491358,True,0.09850673430262365,0.09919517877718717,-0.006940301767184794,0.12235264507675297,0.148032792193664,0.17347607064869083,77.5272048754711,77.58908674389363,0.0007975589225169212,0.007282581758677868,0.008242915580611864,0.11650414377563136,True
UA5_PSMS_2.95C_rest10m_4.30C_e4.40_v4p14_h3.60_0m,plating_stress,0.3764095321074805,False,0.09530789303016367,0.04132149957947817,1.3064964727828317,0.2608871466271245,0.32820664337696465,0.20511314474679834,57.76850916427786,49.5834584591177,-0.16507623629983081,0.011758945814784118,0.013983841359112304,0.15910474720012288,True
UA5_PSMS_2.95C_rest10m_4.30C_e4.40_v4p14_h3.60_0m,sei_stress,0.3948409782638035,False,0.09517134051217276,0.04165989322469533,1.284483543893403,0.24475989436499201,0.32617938941684754,0.2496156952081477,60.19153877535153,52.25708915813922,-0.1518348944619027,0.011242143937231618,0.014001915424365267,0.19709956841556586,True
BO_3step_aggressive,nominal,-0.018576878740253742,False,0.08989501345816822,0.09521888721884313,-0.055911951044323366,0.3221755155634952,0.3218373881357771,-0.0010506157462831975,58.362167723656874,57.53493237884105,-0.014377966751900595,0.014066515184779317,0.014024903556530726,-0.0029669814185078074,True
BO_3step_aggressive,warm_cell,-0.6896866419648101,False,0.0978677293216334,0.09756573526065265,0.00309528811702134,0.3763894278599414,0.14414352224026533,-1.6112129217472393,71.95134160423186,69.68735353994744,-0.03248778938041628,0.016565634307197447,0.007820835900140863,-1.1181411448486063,True
BO_3step_aggressive,hot_cell,-0.6470684854330973,False,0.10154464853443915,0.09919517877718717,0.023685322071240678,0.3750137933846177,0.148032792193664,-1.5333156784208033,80.57704584102322,77.58908674389363,-0.03851004339040949,0.01681664855981816,0.008242915580611864,-1.0401335419924167,True
BO_3step_aggressive,plating_stress,0.0,True,0.04132149957947817,0.04132149957947817,0.0,0.32820664337696465,0.32820664337696465,0.0,49.5834584591177,49.5834584591177,0.0,0.013983841359112304,0.013983841359112304,0.0,True
BO_3step_aggressive,sei_stress,0.0,True,0.04165989322469533,0.04165989322469533,0.0,0.32617938941684754,0.32617938941684754,0.0,52.25708915813922,52.25708915813922,0.0,0.014001915424365267,0.014001915424365267,0.0,True
BO_3step_conservative,nominal,0.2802483395445375,False,0.030208333333333327,0.09521888721884313,-0.682748515387446,0.0014056407128248296,0.3218373881357771,0.995632450533585,59.76628057955572,57.53493237884105,-0.03878249453779261,0.002147326089808862,0.014024903556530726,0.8468919175698035,True
BO_3step_conservative,warm_cell,0.24024491487177663,False,0.030208333333333334,0.09756573526065265,-0.6903796886004089,0.0010288797308697112,0.14414352224026533,0.9928621160709898,70.97622363995764,69.68735353994744,-0.0184950358212609,0.0025261904677173247,0.007820835900140863,0.6769922678377864,True
BO_3step_conservative,hot_cell,0.2376260917408968,False,0.030208333333333327,0.09919517877718717,-0.6954657100705723,0.0009867005081191033,0.148032792193664,0.9933345815241513,78.34562568144398,77.58908674389363,-0.009750584383697317,0.002782923042275623,0.008242915580611864,0.6623860798937056,True
BO_3step_conservative,plating_stress,0.34167276728181417,False,0.030208333333333337,0.04132149957947817,-0.2689439240889519,0.0016081038877651963,0.32820664337696465,0.9951003310864789,59.76628657704438,49.5834584591177,-0.20536744378818544,0.0021548805046171667,0.013983841359112304,0.845902105917915,True
BO_3step_conservative,sei_stress,0.33902361303998707,False,0.03020833333333334,0.04165989322469533,-0.2748821229472975,0.0014083464458338158,0.32617938941684754,0.9956822947999513,62.89214081325289,52.25708915813922,-0.20351404615994034,0.0022569921799176756,0.014001915424365267,0.8388083264672348,True
