protocol_name,scenario_id,score,guard_ok,Q30,anchor_Q30,delta_Q30,plating_loss,anchor_plating_loss,delta_plating_loss,sei_growth,anchor_sei_growth,delta_sei_growth,total_lli,anchor_total_lli,delta_total_lli,success
UA5_PSMS_2.90C_rest11m_4.30C_e4.30_v4p16_h2.70_1p5m_stagemask,nominal,0.28556024979863215,True,0.0976055683070779,0.08989501345816822,0.08577288719688224,0.13966091940898745,0.3221755155634952,0.5665067248679153,58.06457872582962,58.362167723656874,0.0050990052192086115,0.0072461911271066845,0.014066515184779317,0.48486238191052244,True
UA5_PSMS_2.90C_rest11m_4.30C_e4.30_v4p16_h2.70_1p5m_stagemask,warm_cell,0.3186963034716747,True,0.09982163798633205,0.0978677293216334,0.01996479001037517,0.1268445235106206,0.3763894278599414,0.6629965824709061,70.09280172379243,71.95134160423186,0.02583051043943442,0.007189595766102395,0.016565634307197447,0.5659933309659833,True
UA5_PSMS_2.90C_rest10m_4.15C_e4.40_v4p16_h3.05_2m_stagemask,nominal,0.2096944942423417,True,0.09455728454800659,0.08989501345816822,0.0518635117843095,0.187421143883162,0.3221755155634952,0.4182638505121767,57.79078903537915,58.362167723656874,0.009790223882416203,0.009018600048509408,0.014066515184779317,0.3588603907904645,True
UA5_PSMS_2.90C_rest10m_4.15C_e4.40_v4p16_h3.05_2m_stagemask,warm_cell,0.32599511611750737,True,0.09629280430409479,0.0978677293216334,-0.016092383346943365,0.1148678226971065,0.3763894278599414,0.6948165538277284,69.6896085420434,71.95134160423186,0.03143420277872108,0.00672859470066867,0.016565634307197447,0.5938220912105233,True
UA5_PSMS_2.90C_rest10m_4.30C_e4.30_v4p14_h2.70_2m_stagemask,nominal,0.20821562871028004,True,0.09409236493596972,0.08989501345816822,0.04669170531638767,0.187421143883162,0.3221755155634952,0.4182638505121767,57.82867998998438,58.362167723656874,0.009140985581593592,0.009019928171730553,0.014066515184779317,0.3587659734309622,True
UA5_PSMS_2.90C_rest10m_4.30C_e4.30_v4p14_h2.70_2m_stagemask,warm_cell,0.3028754586176468,True,0.09616688791120873,0.0978677293216334,-0.01737898102075112,0.13315057007440945,0.3763894278599414,0.6462425344105143,69.77946548366806,71.95134160423186,0.030185345709190427,0.007413901007893179,0.016565634307197447,0.5524529353716336,True
UA5_PSMS_3.05C_rest12m_4.15C_e4.35_v4p14_h3.55_2m_stagemask,nominal,0.1960806827293601,True,0.10367716663650241,0.08989501345816822,0.15331387858067988,0.2136442216386547,0.3221755155634952,0.33687008689973175,58.04325807980222,58.362167723656874,0.005464321431045544,0.010005871734711427,0.014066515184779317,0.28867444400598324,True
UA5_PSMS_3.05C_rest12m_4.15C_e4.35_v4p14_h3.55_2m_stagemask,warm_cell,0.33759586711687145,True,0.1057593461086903,0.0978677293216334,0.08063553575583443,0.1234910791135981,0.3763894278599414,0.6719060898821249,70.18866098049754,71.95134160423186,0.02449823150525714,0.007067833709631649,0.016565634307197447,0.5733436113242695,True
BO_3step_aggressive,nominal,0.0,True,0.08989501345816822,0.08989501345816822,0.0,0.3221755155634952,0.3221755155634952,0.0,58.362167723656874,58.362167723656874,0.0,0.014066515184779317,0.014066515184779317,0.0,True
BO_3step_aggressive,warm_cell,0.0,True,0.0978677293216334,0.0978677293216334,0.0,0.3763894278599414,0.3763894278599414,0.0,71.95134160423186,71.95134160423186,0.0,0.016565634307197447,0.016565634307197447,0.0,True
BO_3step_conservative,nominal,0.2887408519542715,False,0.030208333333333327,0.08989501345816822,-0.6639598552661602,0.0014056407128248296,0.3221755155634952,0.9956370343340141,59.76628057955572,58.362167723656874,-0.024058613836060328,0.002147326089808862,0.014066515184779317,0.8473448425852924,True
BO_3step_conservative,warm_cell,0.2917469921183423,False,0.030208333333333334,0.0978677293216334,-0.6913350954117226,0.0010288797308697112,0.3763894278599414,0.9972664489097909,70.97622363995764,71.95134160423186,0.013552463964297597,0.0025261904677173247,0.016565634307197447,0.8475041510110033,True
